"277","osm:node:2721723185","no","9473","1591266729","pre-designawards-testing","9379870258428224"
"278","osm:node:1089777276","no","2621","1591266732","pre-designawards-testing","9379870258428224"
"279","osm:node:1977672311","no","1424","1591266733","pre-designawards-testing","9379870258428224"
"280","osm:node:251823631","yes","2266","1591266735","pre-designawards-testing","9379870258428224"
"281","osm:node:1348470839","no","2835","1591266738","pre-designawards-testing","9379870258428224"
"283","osm:node:1026622821","yes","1753","1591266741","pre-designawards-testing","9379870258428224"
"284","osm:node:1223236908","yes","5317","1591266746","pre-designawards-testing","9379870258428224"
"285","faillissementsdossier:73361437","no","2347","1591266749","pre-designawards-testing","9379870258428224"
"286","osm:node:2423888954","no","1535","1591266750","pre-designawards-testing","9379870258428224"
"287","osm:node:1223057252","no","1667","1591266752","pre-designawards-testing","9379870258428224"
"288","osm:node:2782391945","yes","8641","1591266761","pre-designawards-testing","9379870258428224"
"289","osm:node:117555154","yes","9993","1591266771","pre-designawards-testing","9379870258428224"
"290","osm:node:1308926299","no","2917","1591266774","pre-designawards-testing","9379870258428224"
"291","osm:node:1101714618","no","2158","1591266776","pre-designawards-testing","9379870258428224"
"292","osm:node:2507148634","no","3320","1591266779","pre-designawards-testing","9379870258428224"
"294","osm:node:2729938497","no","1237","1591266782","pre-designawards-testing","9379870258428224"
"295","osm:node:2647227084","no","1794","1591266784","pre-designawards-testing","9379870258428224"
"296","faillissementsdossier:33251073","no","1750","1591266786","pre-designawards-testing","9379870258428224"
"297","osm:node:2507144203","no","1672","1591266788","pre-designawards-testing","9379870258428224"
"298","osm:node:2300280776","yes","3607","1591266791","pre-designawards-testing","9379870258428224"
"299","faillissementsdossier:68941706","no","1851","1591266793","pre-designawards-testing","9379870258428224"
"302","osm:node:2729939222","no","4476","1591266800","pre-designawards-testing","9379870258428224"
"303","osm:node:2725748426","no","1962","1591266802","pre-designawards-testing","9379870258428224"
"304","osm:node:1724299807","yes","2878","1591266805","pre-designawards-testing","9379870258428224"
"305","osm:node:2817613855","no","2055","1591266807","pre-designawards-testing","9379870258428224"
"306","osm:node:2724038644","yes","1977","1591266809","pre-designawards-testing","9379870258428224"
"307","osm:node:2721521944","no","1400","1591266810","pre-designawards-testing","9379870258428224"
"308","osm:node:2248198111","no","3229","1591266814","pre-designawards-testing","9379870258428224"
"309","osm:node:1103394120","yes","2264","1591266816","pre-designawards-testing","9379870258428224"
"310","osm:node:2743482771","no","1655","1591266818","pre-designawards-testing","9379870258428224"
"311","osm:node:1640475254","no","1729","1591266819","pre-designawards-testing","9379870258428224"
"312","osm:node:1044711285","no","1703","1591266821","pre-designawards-testing","9379870258428224"
"313","osm:node:2861998358","no","1639","1591266823","pre-designawards-testing","9379870258428224"
"315","osm:node:251150452","yes","2998","1591266828","pre-designawards-testing","9379870258428224"
"316","osm:node:2721938610","no","1506","1591266829","pre-designawards-testing","9379870258428224"
"317","osm:node:2724038525","yes","13075","1591266842","pre-designawards-testing","9379870258428224"
"318","osm:node:2720873388","no","2392","1591266845","pre-designawards-testing","9379870258428224"
"319","osm:node:1179559731","no","1410","1591266846","pre-designawards-testing","9379870258428224"
"320","osm:node:117738519","no","2443","1591266848","pre-designawards-testing","9379870258428224"
"321","osm:node:1218638250","yes","1479","1591266850","pre-designawards-testing","9379870258428224"
"322","osm:node:2042209982","no","1969","1591266852","pre-designawards-testing","9379870258428224"
"323","osm:node:2138577029","no","1989","1591266854","pre-designawards-testing","9379870258428224"
"324","osm:node:2724038527","yes","3897","1591266858","pre-designawards-testing","9379870258428224"
"325","osm:node:2721523437","no","1503","1591266859","pre-designawards-testing","9379870258428224"
"326","osm:node:2724249322","no","4486","1591266864","pre-designawards-testing","9379870258428224"
"327","faillissementsdossier:66765897","yes","1681","1591266865","pre-designawards-testing","9379870258428224"
"328","osm:node:2816241086","yes","2079","1591266868","pre-designawards-testing","9379870258428224"
"329","osm:node:2507148636","no","2510","1591266870","pre-designawards-testing","9379870258428224"
"330","osm:node:2724000369","no","3712","1591266874","pre-designawards-testing","9379870258428224"
"331","osm:node:2729943438","yes","1858","1591266876","pre-designawards-testing","9379870258428224"
"332","faillissementsdossier:71562702","no","2340","1591266878","pre-designawards-testing","9379870258428224"
"333","faillissementsdossier:63432250","no","1128","1591266879","pre-designawards-testing","9379870258428224"
"334","faillissementsdossier:60624485","no","11600","1591266891","pre-designawards-testing","9379870258428224"
"335","osm:node:2724000731","yes","4151","1591266895","pre-designawards-testing","9379870258428224"
"336","faillissementsdossier:63453428","yes","1160","1591266896","pre-designawards-testing","9379870258428224"
"337","osm:node:2336132655","no","1456","1591266897","pre-designawards-testing","9379870258428224"
"339","osm:node:1223236815","yes","1368","1591266904","pre-designawards-testing","9379870258428224"
"340","osm:node:1348470865","yes","1264","1591266905","pre-designawards-testing","9379870258428224"
"341","osm:node:1698480989","no","2247","1591266907","pre-designawards-testing","9379870258428224"
"342","osm:node:2721518885","no","8449","1591266916","pre-designawards-testing","9379870258428224"
"343","osm:node:2816953237","no","1798","1591266918","pre-designawards-testing","9379870258428224"
"344","faillissementsdossier:73361038","no","2391","1591266920","pre-designawards-testing","9379870258428224"
"345","osm:node:2724249675","no","1546","1591266922","pre-designawards-testing","9379870258428224"
"346","osm:node:2737865199","no","2120","1591266924","pre-designawards-testing","9379870258428224"
"348","osm:node:2414357187","yes","2153","1591266928","pre-designawards-testing","9379870258428224"
"349","osm:node:2441927952","no","1456","1591266929","pre-designawards-testing","9379870258428224"
"350","osm:node:2788279379","no","2672","1591266932","pre-designawards-testing","9379870258428224"
"351","osm:node:2826846625","yes","2014","1591266934","pre-designawards-testing","9379870258428224"
"352","faillissementsdossier:65357922","no","1521","1591266935","pre-designawards-testing","9379870258428224"
"353","osm:node:2348236097","no","13016","1591266948","pre-designawards-testing","9379870258428224"
"355","osm:node:2721941935","yes","1936","1591266952","pre-designawards-testing","9379870258428224"
"356","osm:node:2825111420","no","2799","1591266955","pre-designawards-testing","9379870258428224"
"357","osm:node:1083668064","yes","1711","1591266957","pre-designawards-testing","9379870258428224"
"358","osm:node:1576572907","no","1168","1591266958","pre-designawards-testing","9379870258428224"
"359","osm:node:1208569348","no","3008","1591266961","pre-designawards-testing","9379870258428224"
"360","osm:node:117738519","no","40995","1591268643","pre-designawards-testing","3616704101847073"
"361","faillissementsdossier:33251073","no","1200","1591268644","pre-designawards-testing","3616704101847073"
"362","faillissementsdossier:63453428","yes","1201","1591268646","pre-designawards-testing","3616704101847073"
"363","faillissementsdossier:66765897","yes","3470","1591268649","pre-designawards-testing","3616704101847073"
"364","osm:node:2647227084","no","2219","1591268651","pre-designawards-testing","3616704101847073"
"366","osm:node:2626432820","no","11786","1591302169","pre-designawards-testing","7062338715943211"
"367","osm:node:2721521944","yes","3684","1591302173","pre-designawards-testing","7062338715943211"
"369","osm:node:2414357187","no","9155","1591302222","pre-designawards-testing","7062338715943211"
"370","osm:node:1208569348","no","6047","1591302228","pre-designawards-testing","7062338715943211"
"371","osm:node:1698480989","no","1735","1591302230","pre-designawards-testing","7062338715943211"
"372","osm:node:2721938610","no","3739","1591302234","pre-designawards-testing","7062338715943211"
"373","osm:node:1083536034","yes","7565","1591302241","pre-designawards-testing","7062338715943211"
"374","faillissementsdossier:73361437","no","3884","1591302245","pre-designawards-testing","7062338715943211"
"376","osm:node:2743482771","no","1433","1591302249","pre-designawards-testing","7062338715943211"
"377","osm:node:2138577029","yes","3790","1591302253","pre-designawards-testing","7062338715943211"
"379","osm:node:2825111420","no","2873","1591302263","pre-designawards-testing","7062338715943211"
"380","osm:node:2423888954","no","1609","1591302264","pre-designawards-testing","7062338715943211"
"381","osm:node:2507148636","no","2077","1591302267","pre-designawards-testing","7062338715943211"
"382","osm:node:2724000731","no","2248","1591302269","pre-designawards-testing","7062338715943211"
"383","osm:node:2724038644","yes","3733","1591531662","pre-designawards-testing","2348916378149559"
"384","osm:node:2647227084","no","3631","1591531666","pre-designawards-testing","2348916378149559"
"385","osm:node:2729938497","no","1811","1591531668","pre-designawards-testing","2348916378149559"
"386","faillissementsdossier:63453428","yes","3678","1591531672","pre-designawards-testing","2348916378149559"
"387","faillissementsdossier:68941706","no","1716","1591531673","pre-designawards-testing","2348916378149559"
"389","osm:node:2423888954","no","3264","1591531679","pre-designawards-testing","2348916378149559"
"390","osm:node:2248198111","yes","4332","1591531683","pre-designawards-testing","2348916378149559"
"392","osm:node:2729943438","yes","17785","1591531751","pre-designawards-testing","2348916378149559"
"393","osm:node:2300280776","yes","213031","1591608097","pre-designawards-testing","7236738536470807"
"394","osm:node:2724283874","yes","1927","1591608099","pre-designawards-testing","7236738536470807"
"395","osm:node:2743482771","no","7859","1591608107","pre-designawards-testing","7236738536470807"
"396","osm:node:2725748426","no","2337","1591608110","pre-designawards-testing","7236738536470807"
"397","osm:node:1977672311","no","1894","1591608111","pre-designawards-testing","7236738536470807"
"398","osm:node:2724038856","yes","1503","1591608113","pre-designawards-testing","7236738536470807"
"399","faillissementsdossier:63453428","yes","4540","1591608118","pre-designawards-testing","7236738536470807"
"400","osm:node:2423888954","no","1543","1591608119","pre-designawards-testing","7236738536470807"
"401","osm:node:1223236815","yes","3315","1591702535","pre-designawards-testing","0786130050551222"
"402","osm:node:1223236815","yes","2316","1591702545","pre-designawards-testing","0786130050551222"
"403","faillissementsdossier:66765897","yes","1393","1591702546","pre-designawards-testing","0786130050551222"
"404","osm:node:251823631","yes","1519","1591702548","pre-designawards-testing","0786130050551222"
"405","osm:node:2721938610","yes","1822","1591702550","pre-designawards-testing","0786130050551222"
"407","osm:node:1308926299","no","3577","1591702555","pre-designawards-testing","0786130050551222"
"408","osm:node:2721941935","yes","2997","1591702558","pre-designawards-testing","0786130050551222"
"409","osm:node:2729938497","no","2393","1591702560","pre-designawards-testing","0786130050551222"
"410","osm:node:1083668064","yes","1358","1591702561","pre-designawards-testing","0786130050551222"
"411","osm:node:2042209982","no","3334","1591702565","pre-designawards-testing","0786130050551222"
"412","osm:node:2782391945","yes","2057","1591702567","pre-designawards-testing","0786130050551222"
"413","osm:node:2722209019","no","2159","1591702569","pre-designawards-testing","0786130050551222"
"415","osm:node:1348470865","yes","1449","1591702577","pre-designawards-testing","0786130050551222"
"416","osm:node:2721518885","no","1607","1591702578","pre-designawards-testing","0786130050551222"
"417","osm:node:1101714618","no","1887","1591702580","pre-designawards-testing","0786130050551222"
"418","osm:node:2721723185","no","1591","1591702582","pre-designawards-testing","0786130050551222"
"419","osm:node:2724038644","yes","2120","1591702584","pre-designawards-testing","0786130050551222"
"420","osm:node:1348470839","yes","1942","1591702586","pre-designawards-testing","0786130050551222"
"421","faillissementsdossier:33251073","no","4335","1591702590","pre-designawards-testing","0786130050551222"
"422","osm:node:2724038527","no","2690","1591702593","pre-designawards-testing","0786130050551222"
"423","osm:node:1576572907","no","3505","1591702596","pre-designawards-testing","0786130050551222"
"424","osm:node:1026622821","yes","1497","1591702598","pre-designawards-testing","0786130050551222"
"426","osm:node:2816953237","no","2168","1591702601","pre-designawards-testing","0786130050551222"
"428","osm:node:2724038856","no","2721","1591702605","pre-designawards-testing","0786130050551222"
"429","osm:node:1223236908","yes","3871","1591702609","pre-designawards-testing","0786130050551222"
"430","osm:node:2826846625","no","1862","1591702611","pre-designawards-testing","0786130050551222"
"431","osm:node:2861998358","no","4061","1591702615","pre-designawards-testing","0786130050551222"
"432","faillissementsdossier:60624485","no","5524","1591702621","pre-designawards-testing","0786130050551222"
"433","osm:node:2138577029","yes","4256","1591702625","pre-designawards-testing","0786130050551222"
"434","osm:node:2507148634","no","1280","1591702626","pre-designawards-testing","0786130050551222"
"435","faillissementsdossier:63453428","yes","1927","1591702628","pre-designawards-testing","0786130050551222"
"436","osm:node:1069195479","yes","4583","1591702633","pre-designawards-testing","0786130050551222"
"437","osm:node:2300280776","yes","1663","1591702635","pre-designawards-testing","0786130050551222"
"438","osm:node:2626432820","no","2037","1591702637","pre-designawards-testing","0786130050551222"
"439","osm:node:1698480989","no","1842","1591702639","pre-designawards-testing","0786130050551222"
"440","osm:node:2729943438","yes","1799","1591702640","pre-designawards-testing","0786130050551222"
"441","osm:node:1977672311","no","1749","1591702642","pre-designawards-testing","0786130050551222"
"442","osm:node:1208569348","no","1654","1591702644","pre-designawards-testing","0786130050551222"
"444","osm:node:2724249322","no","5470","1591702651","pre-designawards-testing","0786130050551222"
"445","osm:node:1179559731","no","1249","1591702652","pre-designawards-testing","0786130050551222"
"446","osm:node:117738519","no","1392","1591702653","pre-designawards-testing","0786130050551222"
"447","osm:node:2212804857","yes","2126","1591702655","pre-designawards-testing","0786130050551222"
"448","osm:node:2456734510","no","1624","1591702657","pre-designawards-testing","0786130050551222"
"449","osm:node:1103394120","yes","1504","1591702658","pre-designawards-testing","0786130050551222"
"452","osm:node:2090532560","no","1224","1591702663","pre-designawards-testing","0786130050551222"
"453","osm:node:251150452","yes","2277","1591702665","pre-designawards-testing","0786130050551222"
"454","osm:node:2729939222","no","1257","1591702666","pre-designawards-testing","0786130050551222"
"455","faillissementsdossier:71562702","no","1319","1591702667","pre-designawards-testing","0786130050551222"
"456","osm:node:2721521944","no","1669","1591702669","pre-designawards-testing","0786130050551222"
"457","osm:node:2825111420","no","1552","1591702671","pre-designawards-testing","0786130050551222"
"458","osm:node:2788279379","no","7640","1591702678","pre-designawards-testing","0786130050551222"
"459","osm:node:2724038525","yes","4637","1591702683","pre-designawards-testing","0786130050551222"
"460","osm:node:1640475254","no","1232","1591702684","pre-designawards-testing","0786130050551222"
"461","osm:node:2507148636","no","1704","1591702686","pre-designawards-testing","0786130050551222"
"462","faillissementsdossier:63432250","no","1814","1591702688","pre-designawards-testing","0786130050551222"
"463","osm:node:2414357187","yes","2655","1591702690","pre-designawards-testing","0786130050551222"
"464","osm:node:2725748426","no","1216","1591702692","pre-designawards-testing","0786130050551222"
"465","osm:node:2423888954","no","1998","1591702694","pre-designawards-testing","0786130050551222"
"466","osm:node:2737865199","no","1639","1591702695","pre-designawards-testing","0786130050551222"
"467","osm:node:1218638250","yes","1625","1591702697","pre-designawards-testing","0786130050551222"
"468","faillissementsdossier:73361437","no","2029","1591702699","pre-designawards-testing","0786130050551222"
"469","osm:node:2336132655","no","1290","1591702700","pre-designawards-testing","0786130050551222"
"470","faillissementsdossier:65357922","no","1120","1591702701","pre-designawards-testing","0786130050551222"
"471","osm:node:2743482771","no","1871","1591702703","pre-designawards-testing","0786130050551222"
"472","osm:node:117555154","yes","1432","1591702705","pre-designawards-testing","0786130050551222"
"473","osm:node:2441927952","no","2936","1591702708","pre-designawards-testing","0786130050551222"
"474","osm:node:2724283874","no","2142","1591702710","pre-designawards-testing","0786130050551222"
"475","osm:node:1044711285","no","1215","1591702711","pre-designawards-testing","0786130050551222"
"476","faillissementsdossier:68941706","no","1513","1591702712","pre-designawards-testing","0786130050551222"
"477","osm:node:1083536034","no","3861","1591702716","pre-designawards-testing","0786130050551222"
"478","osm:node:1020237619","yes","1416","1591702718","pre-designawards-testing","0786130050551222"
"479","osm:node:2724000731","yes","2202","1591702720","pre-designawards-testing","0786130050551222"
"480","osm:node:1089777276","no","2155","1591702722","pre-designawards-testing","0786130050551222"
"481","osm:node:2721523437","no","1290","1591702723","pre-designawards-testing","0786130050551222"
"482","osm:node:2647227084","no","1952","1591702725","pre-designawards-testing","0786130050551222"
"483","faillissementsdossier:73361038","no","2110","1591702727","pre-designawards-testing","0786130050551222"
"484","osm:node:2507144203","no","1561","1591702729","pre-designawards-testing","0786130050551222"
"486","osm:node:1223057252","no","1476","1591702737","pre-designawards-testing","0786130050551222"
"487","osm:node:1641002657","no","1184","1591702738","pre-designawards-testing","0786130050551222"
"488","osm:node:2816241086","no","1608","1591702740","pre-designawards-testing","0786130050551222"
